"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length"
8831,115,"COL",2020,8831,100,0.28,0.196,0.308,0.477,0.355,0.357,0.28,579,2067,88.9,11.2,2247,89.7,89.8,942,4088,4743,0.09999999999999432,6.12,114,152,117,147,303,329,303,"-69.6","69.6",,
9420,111,"BOS",2020,9420,100,0.281,0.204,0.334,0.484,0.365,0.355,0.268,587,2091,88.5,11.7,2194,88.1,88.19,1118,4308,5111,0.10000000000000853,6.33,109,150,118,147,285,323,292,"-72.4","72.4",,
8631,116,"DET",2020,8631,100,0.265,0.199,0.299,0.464,0.345,0.354,0.27,511,1927,89,12.1,2231,89.5,89.52,1000,4007,4624,0,6.23,109,149,117,145,298,327,289,"-52.7","52.7",,
24765,120,"WSH",2023,24765,100,0.273,0.184,0.306,0.457,0.345,0.351,0.272,1512,5546,88.9,13.1,2139,89.4,89.93,2636,11530,13235,0.5,6.55,115,148,116,147,306,329,305,"-90.8","90.8",,
23866,115,"COL",2023,23866,100,0.288,0.199,0.321,0.487,0.363,0.349,0.27,1599,5555,89,12.7,2244,88.3,88.5,2323,11105,12761,0.20000000000000284,6.24,111,148,123,147,301,330,300,"-247.1","247.1",,
24474,110,"BAL",2021,24474,100,0.273,0.2,0.306,0.473,0.35,0.348,0.267,1518,5562,89.5,14.4,2229,88.3,88.09,2729,11509,12965,-0.20000000000000284,6.2,109,153,119,148,299,323,294,"-231.7","231.7",,
24645,115,"COL",2019,24645,100,0.277,0.215,0.311,0.492,0.351,0.346,0.272,1576,5692,89.7,9.7,2252,89.9,89.51,2772,11639,13002,-0.4000000000000057,5.79,113,152,115,147,308,334,307,"-164.9","164.9",,
25328,110,"BAL",2019,25328,100,0.271,0.226,0.296,0.497,0.351,0.346,0.263,1544,5697,89.3,13.8,2241,88.4,87.77,2778,11867,13461,-0.6000000000000085,5.83,106,153,116,147,301,326,298,"-181.7","181.7",,
8916,109,"AZ",2020,8916,100,0.253,0.209,0.295,0.462,0.339,0.343,0.253,506,2003,89,15.2,2272,88.7,88.67,1013,4026,4890,0,6.35,108,153,119,150,303,331,303,"-16.5","16.5",,
14569,115,"COL",2024,14569,100,0.289,0.168,0.324,0.457,0.354,0.342,0.274,980,3389,88.5,11.2,2198,88.9,89.31,1458,6842,7725,0.3999999999999915,6.35,112,148,121,147,302,330,300,"-132.2","132.2",69.38822063730544,"7.259324457"
24517,118,"KC",2019,24517,100,0.273,0.183,0.312,0.456,0.34,0.342,0.264,1525,5576,89.7,11.8,2188,88.6,88.56,2585,11366,13151,0,6.14,111,150,119,141,302,326,304,"-108.3","108.3",,
8923,120,"WSH",2020,8923,100,0.271,0.195,0.317,0.466,0.346,0.342,0.264,548,2025,88.8,14.4,2199,87.6,87.83,1115,4274,4649,0.20000000000000284,6.4,109,153,123,143,301,317,295,"-33.5","33.5",,
25337,133,"OAK",2023,25337,100,0.266,0.187,0.308,0.453,0.348,0.34,0.254,1464,5506,88.5,15.6,2197,88.9,89.04,2840,11735,13599,0.09999999999999432,6.37,111,147,115,149,298,322,294,"-163.6","163.6",,
8549,146,"MIA",2020,8549,100,0.261,0.194,0.298,0.455,0.341,0.34,0.253,506,1941,88.4,11.1,2234,88.4,88.48,972,4056,4493,0.09999999999999432,6.35,103,151,116,148,300,319,291,"-41.3","41.3",,
24439,116,"DET",2017,24439,100,0.282,0.18,0.321,0.463,0.344,0.339,0.266,1587,5621,87.8,14.3,2257,89.4,88.9,2504,11514,12922,-0.5,6.01,108,152,112,146,298,328,294,"-110.1","110.1",,
25129,110,"BAL",2017,25129,100,0.269,0.188,0.303,0.458,0.341,0.339,0.263,1505,5589,87.8,11.5,2201,88.5,87.73,2630,11498,13624,-0.7999999999999972,5.9,107,153,116,146,301,324,297,"-93.4","93.4",,
24307,118,"KC",2021,24307,100,0.254,0.161,0.302,0.415,0.324,0.339,0.256,1375,5414,89.2,12.4,2285,89.2,89.28,2829,11157,13150,0.09999999999999432,6.25,107,157,116,145,299,323,301,"-72.6","72.6",,
24470,142,"MIN",2016,24470,100,0.283,0.183,0.32,0.466,0.344,0.338,0.269,1617,5722,89.2,11.8,2156,88.1,87.41,2402,11377,13018,-0.6999999999999886,5.93,107,147,111,144,292,314,292,"-163.5","163.5",,
24084,118,"KC",2018,24084,100,0.275,0.171,0.311,0.446,0.339,0.338,0.264,1542,5603,89,12.2,2223,88.6,88.48,2401,11248,12834,-0.09999999999999432,6.14,111,152,111,144,298,321,297,"-122.8","122.8",,
24647,110,"BAL",2018,24647,100,0.276,0.195,0.312,0.471,0.351,0.337,0.261,1552,5625,88.4,12.7,2200,88.7,87.75,2639,11515,13130,-1,5.73,110,154,114,147,292,317,295,"-187.3","187.3",,
24290,138,"STL",2023,24290,100,0.276,0.171,0.321,0.448,0.341,0.337,0.267,1549,5608,89.1,10.3,2263,88.2,88.44,2552,11212,13078,0.20000000000000284,6.43,112,149,118,148,303,317,298,"-84.9","84.9",,
23763,140,"TEX",2018,23763,100,0.271,0.193,0.301,0.464,0.342,0.337,0.265,1516,5597,88.8,12.3,2191,88,87.25,2342,10988,12774,-0.7999999999999972,5.84,108,150,110,147,294,316,294,"-151.6","151.6",,
24573,145,"CWS",2017,24573,100,0.254,0.196,0.282,0.45,0.335,0.337,0.258,1384,5445,87.8,13.4,2154,88,87.87,2358,10977,13595,-0.09999999999999432,6.21,110,151,110,146,294,310,292,"-83","83",,
23798,118,"KC",2023,23798,100,0.263,0.18,0.304,0.442,0.336,0.336,0.26,1429,5442,88.7,13.2,2252,88.2,88.66,2754,11171,12627,0.5,6.51,109,148,118,147,297,326,292,"-130.4","130.4",,
24750,116,"DET",2019,24750,100,0.275,0.204,0.319,0.478,0.344,0.336,0.258,1555,5664,89.4,12.9,2286,88.4,87.84,2870,11676,13070,-0.6000000000000085,5.88,108,149,115,147,298,329,292,"-117.8","117.8",,
23914,116,"DET",2021,23914,100,0.252,0.167,0.29,0.419,0.324,0.334,0.253,1370,5447,89.1,11.9,2138,89.9,90.03,2699,11269,12645,0.09999999999999432,6.32,108,154,118,148,299,327,298,"-4.3","4.3",,
23705,108,"LAA",2016,23705,100,0.269,0.171,0.303,0.44,0.332,0.334,0.262,1480,5495,88.6,13.6,2109,86.4,85.39,2460,11081,12508,-1,5.93,109,150,108,147,303,323,299,"-33.1","33.1",,
24903,113,"CIN",2016,24903,100,0.263,0.193,0.294,0.456,0.344,0.334,0.254,1457,5543,88.2,12.8,2149,89.3,88.91,2584,11438,13336,-0.3999999999999915,6.15,109,147,110,147,291,312,291,"-115.4","115.4",,
24394,120,"WSH",2022,24394,100,0.266,0.186,0.298,0.452,0.344,0.334,0.254,1469,5522,88.7,13.6,2172,88.8,89.05,2591,11392,13000,0.20000000000000284,6.45,112,154,122,146,300,318,297,"-161.6","161.6",,
9026,134,"PIT",2020,9026,100,0.235,0.18,0.281,0.416,0.325,0.334,0.242,451,1918,88,12.6,2367,88,88.38,1112,3953,5072,0.4000000000000057,6.41,108,152,121,148,299,319,296,"-23.1","23.1",,
25074,140,"TEX",2019,25074,100,0.269,0.195,0.314,0.464,0.34,0.334,0.255,1515,5629,88.6,13.3,2289,89.4,88.94,2820,11633,13441,-0.5,5.97,108,153,114,148,294,322,300,"-90.3","90.3",,
24002,136,"SEA",2019,24002,100,0.263,0.206,0.291,0.469,0.332,0.334,0.262,1484,5652,89.3,12.3,2181,86.9,86.31,2598,11184,12813,-0.6000000000000085,5.86,107,153,114,146,297,318,290,"-88.5","88.5",,
13973,141,"TOR",2024,13973,100,0.253,0.173,0.292,0.426,0.324,0.334,0.259,819,3240,89.2,14,2225,89.1,89.43,1545,6616,7355,0.30000000000001137,6.55,110,148,115,147,290,319,292,"-41.1","41.1",69.63821410563371,"7.174730538"
24789,109,"AZ",2016,24789,100,0.275,0.179,0.323,0.454,0.342,0.334,0.261,1563,5693,88.8,10.9,2208,89.4,89.38,2689,11438,13145,0,6.2,110,151,115,148,304,323,302,"-139.4","139.4",,
24926,145,"CWS",2018,24926,100,0.254,0.168,0.293,0.422,0.331,0.333,0.25,1404,5531,88.5,14.6,2143,88.6,88.25,2624,11313,13605,-0.29999999999999716,6.03,109,149,111,147,293,313,293,"-137.4","137.4",,
23490,142,"MIN",2017,23490,100,0.266,0.18,0.298,0.446,0.33,0.333,0.262,1487,5587,87.7,12.8,2188,88.1,87.6,2370,11115,12371,-0.5,6.07,106,148,113,146,291,314,290,"-28.3","28.3",,
23828,109,"AZ",2021,23828,100,0.267,0.201,0.303,0.468,0.343,0.333,0.256,1480,5546,88.2,13.6,2207,88.2,88.01,2454,11255,12569,-0.20000000000000284,6.2,110,152,118,150,299,327,298,"-159.9","159.9",,
24447,118,"KC",2022,24447,100,0.271,0.153,0.314,0.425,0.337,0.333,0.26,1493,5505,88.8,11.1,2250,88.7,88.88,2668,11373,13074,0.20000000000000284,6.36,108,155,117,148,301,324,301,"-134.2","134.2",,
24045,134,"PIT",2021,24045,100,0.26,0.186,0.304,0.446,0.338,0.332,0.251,1400,5379,88.1,13,2285,88.4,88.52,2835,11312,12733,0.09999999999999432,6.33,110,151,119,148,301,321,291,"-117.9","117.9",,
8943,118,"KC",2020,8943,100,0.254,0.161,0.304,0.415,0.324,0.332,0.254,500,1971,88.8,11.8,2284,88.3,88.74,1031,4000,4943,0.4000000000000057,6.41,110,156,119,146,303,328,302,"-3","3",,
23877,112,"CHC",2021,23877,100,0.255,0.187,0.297,0.442,0.336,0.332,0.253,1386,5431,87.7,10.1,2230,87.8,87.78,2708,10944,12933,0,6.24,110,154,115,150,297,322,298,"-116.3","116.3",,
23922,140,"TEX",2017,23922,100,0.261,0.173,0.29,0.434,0.33,0.332,0.261,1443,5526,86.6,12.2,2236,88.3,87.76,2380,11044,12878,-0.5,5.96,106,149,110,147,296,325,295,"-72.8","72.8",,
24079,133,"OAK",2017,24079,100,0.261,0.178,0.296,0.439,0.327,0.332,0.262,1444,5537,88.1,11,2220,88.6,88.1,2547,11052,13019,-0.5,6.01,109,149,113,147,294,323,296,"-66.6","66.6",,
24612,146,"MIA",2017,24612,100,0.263,0.169,0.302,0.432,0.332,0.332,0.257,1450,5514,87.2,12.2,2173,88.6,87.79,2577,11385,13225,-0.7999999999999972,5.93,108,151,108,148,295,321,297,"-74","74",,
23714,142,"MIN",2021,23714,100,0.255,0.195,0.292,0.449,0.329,0.332,0.253,1392,5460,89,13.2,2170,87.7,87.57,2790,11538,12176,-0.10000000000000853,6.16,106,156,115,149,299,330,295,"-102.1","102.1",,
24930,141,"TOR",2019,24930,100,0.259,0.191,0.301,0.451,0.333,0.331,0.252,1450,5590,88.6,12.4,2273,88.3,87.92,2894,11515,13409,-0.3999999999999915,6.01,109,153,118,149,305,326,299,"-42.1","42.1",,
24201,145,"CWS",2019,24201,100,0.263,0.188,0.303,0.452,0.333,0.331,0.256,1438,5466,88.6,12.8,2166,89.7,89.29,2871,11471,12725,-0.4000000000000057,5.91,110,150,113,147,294,321,295,"-66.6","66.6",,
25143,108,"LAA",2019,25143,100,0.254,0.205,0.291,0.459,0.333,0.331,0.252,1417,5575,88.8,14,2262,87.9,87.22,3057,11524,13618,-0.7000000000000028,5.85,112,151,115,147,295,317,290,"-83.8","83.8",,
23720,115,"COL",2022,23720,100,0.272,0.174,0.313,0.446,0.341,0.33,0.26,1516,5569,89.1,11.1,2283,89.7,89.7,2518,11167,12549,0,6.13,111,151,119,148,304,329,301,"-172.4","172.4",,
13937,109,"AZ",2024,13937,100,0.262,0.173,0.301,0.435,0.328,0.33,0.265,873,3328,89.2,12.1,2240,89.1,89.5,1536,6784,7152,0.4000000000000057,6.55,112,149,119,148,300,317,293,"-50","50",69.54216100283037,"7.21305464"
23925,134,"PIT",2023,23925,100,0.251,0.162,0.301,0.414,0.323,0.33,0.256,1380,5489,88.4,11.4,2308,89,89.57,2772,11169,12755,0.5999999999999943,6.59,109,149,114,149,300,319,295,"-34.8","34.8",,
23586,140,"TEX",2021,23586,100,0.256,0.18,0.29,0.436,0.328,0.33,0.256,1402,5468,88.6,12.5,2181,88.4,88.37,2647,11198,12388,0,6.31,113,155,122,147,300,325,295,"-81","81",,
23732,120,"WSH",2021,23732,100,0.254,0.192,0.293,0.447,0.331,0.33,0.25,1364,5361,87.9,12.5,2191,88.4,88.64,2755,11112,12619,0.19999999999998863,6.41,109,153,119,146,302,322,295,"-118.1","118.1",,
8872,136,"SEA",2020,8872,100,0.245,0.18,0.281,0.425,0.328,0.329,0.244,482,1966,89.1,15.2,2186,87.9,88.05,904,3880,4992,0.19999999999998863,6.36,109,155,121,147,294,326,292,"-24.2","24.2",,
24300,109,"AZ",2019,24300,100,0.251,0.181,0.298,0.432,0.317,0.328,0.254,1400,5568,88.7,12,2191,87.8,87.32,2907,11441,12854,-0.5,5.91,111,153,117,151,301,327,301,"36.6","-36.6",,
23961,118,"KC",2016,23961,100,0.259,0.164,0.301,0.423,0.324,0.328,0.254,1433,5535,88.7,12.3,2240,89.3,88.91,2656,11287,12647,-0.3999999999999915,6.18,112,150,112,144,295,318,296,"6.2","-6.2",,
23805,115,"COL",2015,23805,100,0.283,0.178,0.323,0.461,0.351,0.328,0.257,1579,5583,88.3,8.5,2035,88.7,87.92,2454,11099,12543,-0.7999999999999972,5.94,111,148,113,145,302,320,301,"-160.6","160.6",,
8033,138,"STL",2020,8033,100,0.216,0.164,0.252,0.38,0.299,0.328,0.244,376,1739,88.1,11.5,2285,87.5,87.79,987,3654,4379,0.29999999999999716,6.45,110,150,115,147,301,324,301,"27.3","-27.3",,
14123,108,"LAA",2024,14123,100,0.241,0.164,0.277,0.404,0.319,0.328,0.248,769,3195,88.7,13,2160,88.6,88.38,1674,6641,7479,-0.19999999999998863,6.22,109,149,118,149,305,326,299,"-50.5","50.5",69.66308006252702,"7.297334035"
25299,145,"CWS",2023,25299,100,0.249,0.174,0.3,0.424,0.331,0.328,0.246,1372,5499,88.8,13.6,2306,89.4,89.91,3172,11598,13701,0.5,6.57,111,149,114,148,296,322,297,"-75.8","75.8",,
24246,134,"PIT",2022,24246,100,0.258,0.152,0.305,0.411,0.328,0.328,0.255,1431,5539,88.3,11.8,2276,88.5,88.47,2743,11265,12979,0,6.29,107,151,116,149,303,323,298,"-132.9","132.9",,
9485,141,"TOR",2020,9485,100,0.255,0.181,0.303,0.436,0.335,0.327,0.245,517,2027,87.7,12.2,2129,88,88.08,1180,4360,5122,0.09999999999999432,6.34,107,152,120,146,293,313,290,"-35.4","35.4",,
9038,121,"NYM",2020,9038,100,0.255,0.183,0.317,0.438,0.334,0.327,0.246,511,2002,87.3,12.3,2203,90.1,90.47,1235,4272,4762,0.4000000000000057,6.48,112,148,121,143,296,318,293,"-27.8","27.8",,
24310,143,"PHI",2019,24310,100,0.261,0.192,0.301,0.453,0.33,0.327,0.253,1452,5571,88.3,12.1,2211,88,87.72,2824,11393,12917,-0.29999999999999716,6.1,110,151,117,149,299,323,294,"-24.7","24.7",,
23839,143,"PHI",2015,23839,100,0.28,0.165,0.319,0.445,0.339,0.327,0.26,1592,5691,88.7,11.7,2081,88.4,87.74,2545,11420,12279,-0.7000000000000028,6.14,110,150,110,148,289,314,289,"-136.2","136.2",,
23757,137,"SF",2017,23757,100,0.268,0.17,0.312,0.438,0.327,0.327,0.262,1515,5650,87.5,12.5,2274,88.1,87.08,2437,11246,12508,-1,5.73,110,148,110,147,293,315,296,"-25.3","25.3",,
14401,146,"MIA",2024,14401,100,0.254,0.158,0.303,0.412,0.324,0.327,0.253,836,3285,88.6,11.8,2270,89.5,89.3,1696,6780,7621,-0.20000000000000284,6.3,108,148,116,146,297,320,294,"-60.4","60.4",69.74238052341404,"7.293606035"
23419,138,"STL",2021,23419,100,0.234,0.141,0.274,0.374,0.304,0.327,0.25,1234,5281,87.9,11.3,2227,87.7,87.79,2533,10648,12771,0.09999999999999432,6.34,113,155,118,148,298,319,297,"58.5","-58.5",,
13778,158,"MIL",2024,13778,100,0.24,0.15,0.279,0.39,0.307,0.327,0.259,778,3235,88.2,13.1,2217,89.2,89.6,1573,6454,7324,0.3999999999999915,6.57,110,149,119,148,302,321,299,"35.3","-35.3",69.60069763954093,"7.181146327"
23575,109,"AZ",2023,23575,100,0.251,0.178,0.297,0.429,0.323,0.327,0.253,1375,5475,89.3,12.9,2241,89,89.19,2872,11162,12410,0.20000000000000284,6.39,111,149,118,149,300,318,295,"-26.5","26.5",,
24013,115,"COL",2016,24013,100,0.274,0.171,0.321,0.446,0.339,0.327,0.26,1532,5583,88,8.5,2141,89.3,89.08,2565,11235,12651,-0.20000000000000284,5.94,109,150,113,145,300,322,300,"-132","132",,
23397,108,"LAA",2017,23397,100,0.251,0.178,0.291,0.429,0.317,0.327,0.256,1373,5460,88.2,13.7,2228,88.1,87.87,2731,10869,12517,-0.19999999999998863,6.08,111,151,108,149,301,323,299,"21.9","-21.9",,
8987,137,"SF",2020,8987,100,0.241,0.169,0.283,0.41,0.318,0.326,0.248,474,1968,87.5,14.6,2201,87.5,87.41,1016,4047,4940,-0.09999999999999432,6.15,109,156,117,148,296,320,295,"-8.3","8.3",,
24817,113,"CIN",2023,24817,100,0.257,0.186,0.302,0.443,0.337,0.326,0.248,1426,5551,88.6,14.8,2292,89.4,89.45,3000,11720,13094,0.09999999999999432,6.28,111,147,122,148,294,321,293,"-79.9","79.9",,
23201,144,"ATL",2015,23201,100,0.268,0.158,0.309,0.426,0.331,0.326,0.256,1462,5449,88.4,11.3,2073,89,88.35,2325,10871,12165,-0.5999999999999943,6.05,107,147,109,146,293,312,294,"-96.7","96.7",,
8834,110,"BAL",2020,8834,100,0.246,0.176,0.283,0.421,0.32,0.326,0.248,489,1991,89.1,12.1,2205,87.9,87.68,1049,4086,4748,-0.20000000000000284,6.22,107,153,117,147,299,321,294,"-7.7","7.7",,
24438,137,"SF",2019,24438,100,0.249,0.178,0.289,0.428,0.315,0.326,0.252,1395,5597,89.2,13.3,2314,88.6,88.09,2726,11577,12858,-0.5,5.91,109,151,114,147,299,327,297,"17.2","-17.2",,
22979,142,"MIN",2015,22979,100,0.269,0.149,0.303,0.418,0.32,0.326,0.265,1506,5600,88.4,11.3,2085,88.5,88.16,2174,10964,11899,-0.29999999999999716,6.15,107,148,110,146,291,312,290,"-28","28",,
24748,108,"LAA",2023,24748,100,0.252,0.17,0.303,0.422,0.329,0.326,0.247,1394,5525,88.1,14.1,2196,88.5,88.37,3224,11798,12949,-0.09999999999999432,6.23,110,149,116,147,301,327,299,"-70.2","70.2",,
24862,134,"PIT",2019,24862,100,0.268,0.202,0.318,0.47,0.342,0.326,0.25,1511,5648,88.5,12.7,2296,89.8,89.67,2977,11904,12957,-0.09999999999999432,6.1,110,149,120,148,305,324,299,"-122.7","122.7",,
8570,143,"PHI",2020,8570,100,0.279,0.189,0.344,0.468,0.349,0.326,0.254,550,1971,87.7,9,2183,89.2,89.61,1076,4088,4482,0.3999999999999915,6.58,110,151,118,148,296,325,294,"-43.2","43.2",,
24193,140,"TEX",2015,24193,100,0.262,0.157,0.296,0.419,0.324,0.325,0.26,1459,5567,88.3,11.3,2110,88.3,87.47,2213,10941,13152,-0.7999999999999972,5.8,108,150,111,147,292,317,301,"-51.4","51.4",,
23637,140,"TEX",2016,23637,100,0.26,0.164,0.293,0.424,0.325,0.325,0.256,1441,5537,88.3,10.8,2185,88.2,87.84,2434,11033,12550,-0.4000000000000057,6.06,107,149,110,146,302,328,300,"-54.5","54.5",,
24630,146,"MIA",2018,24630,100,0.254,0.17,0.293,0.424,0.325,0.325,0.248,1388,5472,88.5,13.7,2161,88.9,88.36,2662,11469,13160,-0.5,6.05,107,149,108,148,299,322,296,"-82.3","82.3",,
23949,114,"CLE",2023,23949,100,0.246,0.154,0.291,0.4,0.312,0.325,0.255,1352,5491,89,13.5,2242,88.3,88.76,2864,11461,12478,0.5,6.51,111,149,117,148,296,315,293,"48.2","-48.2",,
9139,140,"TEX",2020,9139,100,0.242,0.178,0.279,0.419,0.325,0.325,0.241,479,1981,88,14.2,2274,89.2,89.16,973,4058,5081,0,6.26,109,155,114,148,300,321,292,"-31","31",,
23975,118,"KC",2017,23975,100,0.265,0.169,0.305,0.434,0.327,0.325,0.253,1480,5580,87.3,12.8,2240,87.7,87.68,2658,11310,12665,0,6.19,113,152,111,144,298,320,300,"-34.4","34.4",,
23815,144,"ATL",2017,23815,100,0.263,0.175,0.306,0.438,0.332,0.325,0.254,1463,5563,87.2,11,2236,87.9,87.09,2630,11174,12638,-0.8000000000000114,5.8,107,148,110,149,297,316,287,"-68.8","68.8",,
23971,113,"CIN",2018,23971,100,0.266,0.184,0.303,0.45,0.334,0.325,0.255,1491,5605,88.5,10.8,2125,90.5,89.85,2694,11495,12463,-0.7000000000000028,5.91,114,149,110,145,297,308,289,"-100.2","100.2",,
14264,133,"OAK",2024,14264,100,0.257,0.165,0.299,0.422,0.328,0.325,0.251,844,3282,88.3,14.3,2301,88.2,88.05,1601,6822,7440,-0.10000000000000853,6.24,110,148,117,149,297,321,296,"-51.4","51.4",69.63163691155269,"7.226038017"
8891,108,"LAA",2020,8891,100,0.245,0.185,0.287,0.43,0.32,0.324,0.245,492,2011,88.2,14.9,2246,87.7,87.22,1075,4109,4782,-0.5,5.96,112,151,116,149,308,323,298,"-24.5","24.5",,
14183,120,"WSH",2024,14183,100,0.255,0.149,0.305,0.403,0.313,0.324,0.259,837,3287,88.8,12.8,2158,89.5,90.34,1729,6972,7211,0.7999999999999972,6.73,111,148,117,146,303,325,297,"-10.8","10.8",69.7415779966191,"7.196019296"
24927,142,"MIN",2018,24927,100,0.256,0.167,0.304,0.423,0.326,0.324,0.247,1425,5560,88.3,12.7,2171,88.4,88.18,2907,11686,13236,-0.20000000000000284,6.09,109,149,116,146,295,322,293,"-41.8","41.8",,
24344,113,"CIN",2017,24344,100,0.263,0.201,0.3,0.465,0.344,0.324,0.248,1442,5475,86.9,11.6,2149,89,88.5,2752,11321,13007,-0.5,6.04,116,149,111,147,297,305,283,"-145.5","145.5",,
24292,121,"NYM",2023,24292,100,0.248,0.158,0.298,0.406,0.321,0.324,0.245,1331,5377,88.8,13.3,2246,88.8,89.11,2929,11200,13092,0.29999999999999716,6.51,114,149,117,149,297,325,296,"10.5","-10.5",,
23533,136,"SEA",2017,23533,100,0.254,0.181,0.285,0.435,0.32,0.324,0.253,1399,5502,87.8,14.4,2176,88.4,87.91,2589,11206,12325,-0.5,6.04,108,153,110,148,292,315,292,"-17.7","17.7",,
9005,145,"CWS",2020,9005,100,0.226,0.153,0.271,0.379,0.301,0.324,0.247,448,1980,87.7,11.3,2172,88.4,88.56,1201,4120,4885,0.19999999999998863,6.31,111,150,116,149,297,322,299,"22.9","-22.9",,
13923,118,"KC",2024,13923,100,0.244,0.143,0.294,0.387,0.308,0.324,0.255,787,3221,88.4,11.6,2325,88.5,88.69,1592,6474,7448,0.20000000000000284,6.35,111,148,118,149,299,323,294,"22.6","-22.6",69.32479054122717,"7.220778719"
23382,116,"DET",2022,23382,100,0.247,0.146,0.285,0.393,0.311,0.324,0.252,1336,5405,88.9,13.2,2177,89.5,89.46,2574,11190,12192,0,6.27,109,155,116,147,301,329,294,"-34.9","34.9",,
23972,143,"PHI",2017,23972,100,0.265,0.183,0.307,0.447,0.331,0.324,0.253,1471,5560,87,12.5,2137,88,87.83,2639,11319,12653,-0.20000000000000284,6.25,109,151,109,148,290,314,289,"-27.4","27.4",,
14034,140,"TEX",2024,14034,100,0.231,0.151,0.273,0.381,0.304,0.323,0.248,730,3167,88.9,13.7,2259,89.2,89.29,1782,6660,7372,0.09999999999999432,6.42,113,149,118,149,300,325,297,"4.9","-4.9",69.83958680551983,"7.311503476"
23324,133,"OAK",2022,23324,100,0.254,0.174,0.29,0.428,0.326,0.323,0.25,1394,5491,88.4,13.4,2165,88.4,88.11,2639,11139,12185,-0.30000000000001137,6.12,111,152,118,148,298,320,295,"-88.8","88.8",,
23954,116,"DET",2018,23954,100,0.258,0.181,0.292,0.439,0.327,0.323,0.249,1423,5505,88.4,14.8,2250,87.9,87.37,2542,11113,12836,-0.5,5.97,108,151,113,145,296,320,290,"-91.4","91.4",,
23459,114,"CLE",2021,23459,100,0.24,0.177,0.283,0.417,0.315,0.323,0.246,1281,5337,88.8,12.1,2230,89,89.2,2928,11168,12291,0.20000000000000284,6.32,112,153,118,149,293,318,292,"-7.9","7.9",,
24559,146,"MIA",2019,24559,100,0.245,0.191,0.283,0.435,0.322,0.323,0.241,1340,5473,88.2,15.6,2284,88.9,88.16,3042,11921,12638,-0.7000000000000028,5.86,107,154,117,148,301,325,297,"-40.1","40.1",,
14426,121,"NYM",2024,14426,100,0.236,0.151,0.284,0.387,0.314,0.323,0.244,754,3195,88.4,12.2,2178,89.4,89.99,1707,6739,7687,0.5999999999999943,6.71,112,149,120,149,296,322,296,"-21","21",69.39510514802626,"7.198742351"
14276,137,"SF",2024,14276,100,0.26,0.153,0.315,0.413,0.324,0.322,0.251,857,3293,89,8.9,2148,89.1,89.44,1636,6640,7635,0.30000000000001137,6.53,110,148,119,149,294,321,295,"-31.6","31.6",69.02986289990497,"7.206585693"
23699,134,"PIT",2017,23699,100,0.264,0.167,0.31,0.431,0.326,0.322,0.257,1464,5555,86.9,10.8,2183,90.7,90.48,2478,11274,12418,-0.20000000000000284,6.19,110,150,112,149,301,319,298,"8.3","-8.3",,
23569,109,"AZ",2022,23569,100,0.247,0.167,0.283,0.414,0.318,0.322,0.249,1345,5445,88.1,14,2215,88.1,87.92,2557,11187,12375,-0.19999999999998863,6.26,110,152,121,148,300,322,296,"-57","57",,
23905,111,"BOS",2022,23905,100,0.256,0.163,0.304,0.419,0.325,0.321,0.246,1411,5517,88.8,12,2216,88.6,88.74,2812,11378,12526,0.10000000000000853,6.44,110,156,117,150,291,327,295,"-86.7","86.7",,
24145,144,"ATL",2019,24145,100,0.256,0.163,0.305,0.419,0.318,0.321,0.251,1421,5557,88.6,10.8,2303,88.2,87.69,2859,11397,12746,-0.5,5.85,109,151,113,149,306,326,296,"26","-26",,
24030,108,"LAA",2018,24030,100,0.248,0.167,0.295,0.415,0.32,0.321,0.246,1353,5445,88.8,13,2250,87.9,87.12,2825,10942,13085,-0.8000000000000114,5.85,111,152,111,148,295,321,299,"-23.5","23.5",,
13638,138,"STL",2024,13638,100,0.251,0.153,0.297,0.404,0.311,0.321,0.257,818,3257,88.3,10.8,2314,89.3,89.73,1618,6590,7046,0.4000000000000057,6.51,112,148,113,148,305,321,300,"-5.9","5.9",69.77479246249929,"7.228441813"
24097,117,"HOU",2023,24097,100,0.241,0.167,0.291,0.409,0.315,0.321,0.241,1312,5433,89.1,13,2356,89,88.73,3183,11561,12536,-0.29999999999999716,6.25,110,149,114,148,294,324,292,"35.6","-35.6",,
8788,117,"HOU",2020,8788,100,0.239,0.167,0.289,0.407,0.316,0.321,0.24,472,1972,87.7,11.4,2351,88.1,87.6,1013,3812,4973,-0.5,6.02,113,154,116,150,289,321,300,"13.3","-13.3",,
23471,133,"OAK",2016,23471,100,0.263,0.159,0.301,0.422,0.32,0.321,0.256,1459,5558,88.7,10.6,2209,88.9,88.55,2542,11017,12367,-0.4000000000000057,6.21,107,152,108,147,295,319,300,"-37.1","37.1",,
