away_team,away_score,away_team_ops,away_lineup_ops,away_team_era,away_starter_era,away_close_win_pct,away_run_diff,home_team,home_score,home_team_ops,home_lineup_ops,home_team_era,home_starter_era,home_close_win_pct,home_run_diff
OAK,3,0.752,0.7583041407216805,4.136,4.204962362321779,0.6090880503144654,45.44999999999999,MIN,6,0.7364999999999999,0.7597244996080533,4.613499999999999,4.30083183722322,0.4147727272727273,-40.5
TB,2,0.7387,0.7505252403344185,3.8775,3.51,0.45016242937853107,33.35,NYY,6,0.77285,0.8115492362075195,3.8295,5.57,0.5472727272727272,155.39999999999998
TB,1,0.7387,0.752114336204405,3.8775,3.261394557823129,0.45016242937853107,33.35,NYY,5,0.77285,0.7872648809255611,3.8295,2.707366420274551,0.5472727272727272,155.39999999999998
MIL,7,0.7453,0.7437369523457591,3.8529999999999998,3.8631373232616695,0.5813950129970155,56.45,AZ,10,0.7304999999999999,0.7017851222228538,3.919,4.321493894243687,0.4593325791855203,46.95
WSH,3,0.75995,0.7862688431670377,3.922,3.7886676463384767,0.4908683473389355,112.80000000000001,ATL,4,0.7354499999999999,0.7581998250884809,4.1065,3.9382391922123468,0.5780066445182724,19.449999999999996
SD,5,0.6825499999999999,0.7463248786722679,4.487,4.34,0.48897674418604653,-155.6,CHC,6,0.75595,0.715989149569714,3.6500000000000004,3.402738112136267,0.5303784769721842,139.14999999999998
STL,12,0.7432,0.7679950334568754,3.9245,4.687383508577753,0.4898032918506624,64.85,CIN,11,0.73625,0.7851905177372822,4.819,4.537704918032787,0.31405023547880684,-123.5
MIA,1,0.6930499999999999,0.7230554846850756,4.6685,4.321493894243687,0.4692391304347826,-147.05,LAD,2,0.76635,0.7822284333044129,3.44,2.5307438016528927,0.5206168831168831,176.95
PHI,6,0.7077,0.7364793474992144,4.3285,3.652358764421287,0.5110435701880239,-81.5,PIT,1,0.7211,0.7215745884407927,4.0905,5.43540789064927,0.5279835659319159,-20.700000000000003
NYM,0,0.7192999999999999,0.714678065776993,4.2315000000000005,2.4724705293528824,0.42502532928064835,-42.49999999999999,SF,1,0.68165,0.710112307866568,4.0485,4.321493894243687,0.4772754904669798,-79.25
BOS,2,0.7807,0.7683360864869494,3.7825,3.6406425100652506,0.5869435442606175,194.25,BAL,11,0.71415,0.6756229161407823,4.9895000000000005,4.321493894243687,0.38879367172050094,-182.15
KC,5,0.70775,0.7003344350199909,4.759,3.5282503293807643,0.45696708561473365,-144.8,CLE,10,0.7704500000000001,0.7362446559621906,3.6659999999999995,4.55,0.515527950310559,180.65
TOR,12,0.7376499999999999,0.7266393734791755,4.5835,4.5340711233813185,0.5361197703035274,-82.6,DET,1,0.7103499999999999,0.742270580877119,4.736,5.052930338213024,0.4507938282647585,-135.0
TEX,3,0.73395,0.7244027922688695,4.784,3.8011111111111107,0.43498951937524344,-69.64999999999999,HOU,4,0.7684,0.7732540335434392,3.505,2.861971157807993,0.527682783018868,210.24999999999997
OAK,5,0.752,0.7706231507433493,4.136,3.56462091503268,0.6090880503144654,45.44999999999999,MIN,3,0.7364999999999999,0.7558795705946498,4.613499999999999,4.2169275889967635,0.4147727272727273,-40.5
COL,2,0.76855,0.8091339394202617,4.4635,3.1743633226228725,0.5867378048780488,35.5,NYY,8,0.77285,0.8113833036270982,3.8295,3.5127235646626715,0.5472727272727272,155.39999999999998
LAA,0,0.7224999999999999,0.7743532817233043,4.182,2.75,0.587161825837784,-1.85,SEA,10,0.7338499999999999,0.7127569784356818,4.193,4.3052384606016325,0.6124839537869062,-16.75
CWS,9,0.7135999999999999,0.7061035351938162,4.723,4.243105464089717,0.41066433566433563,-148.04999999999998,TB,2,0.7387,0.7544473976761019,3.8775,4.321493894243687,0.45016242937853107,33.35
MIL,8,0.7453,0.7150277808059662,3.8529999999999998,3.9238476901596555,0.5813950129970155,56.45,AZ,3,0.7304999999999999,0.6813661011001731,3.919,3.4309359765051397,0.4593325791855203,46.95
WSH,5,0.75995,0.8190069570386925,3.922,4.44202738336714,0.4908683473389355,112.80000000000001,ATL,3,0.7354499999999999,0.7858602993090444,4.1065,3.5100000000000002,0.5780066445182724,19.449999999999996
SD,5,0.6825499999999999,0.7412158774075024,4.487,4.08,0.48897674418604653,-155.6,CHC,6,0.75595,0.6914698663945057,3.6500000000000004,3.8792941142088964,0.5303784769721842,139.14999999999998
STL,2,0.7432,0.7335152612427993,3.9245,2.83,0.4898032918506624,64.85,CIN,3,0.73625,0.7061267571913435,4.819,4.021354385964911,0.31405023547880684,-123.5
MIA,6,0.6930499999999999,0.684899315854538,4.6685,3.44,0.4692391304347826,-147.05,LAD,10,0.76635,0.7811198018640296,3.44,2.3990151858723285,0.5206168831168831,176.95
PHI,1,0.7077,0.7114896545420167,4.3285,5.025959770114943,0.5110435701880239,-81.5,PIT,5,0.7211,0.7175602075402656,4.0905,4.268551129746098,0.5279835659319159,-20.700000000000003
NYM,11,0.7192999999999999,0.7392224253472339,4.2315000000000005,4.321493894243687,0.42502532928064835,-42.49999999999999,SF,4,0.68165,0.7095299423450041,4.0485,5.059459845984599,0.4772754904669798,-79.25
BOS,17,0.7807,0.7922405964839068,3.7825,4.133158457550227,0.5869435442606175,194.25,BAL,6,0.71415,0.6818740416099603,4.9895000000000005,4.321493894243687,0.38879367172050094,-182.15
KC,1,0.70775,0.6764027769480512,4.759,4.353270294182703,0.45696708561473365,-144.8,CLE,0,0.7704500000000001,0.7379442514621273,3.6659999999999995,5.28,0.515527950310559,180.65
TOR,7,0.7376499999999999,0.7104460916419371,4.5835,4.321493894243687,0.5361197703035274,-82.6,DET,5,0.7103499999999999,0.7180483586548968,4.736,5.083025497512438,0.4507938282647585,-135.0
TEX,1,0.73395,0.7361079280242391,4.784,5.93,0.43498951937524344,-69.64999999999999,HOU,6,0.7684,0.773539597592403,3.505,4.321493894243687,0.527682783018868,210.24999999999997
OAK,5,0.752,0.7810473735459831,4.136,4.948671620993962,0.6090880503144654,45.44999999999999,MIN,4,0.7364999999999999,0.7624203880313467,4.613499999999999,4.477189849940988,0.4147727272727273,-40.5
COL,5,0.76855,0.803050784221496,4.4635,4.472684478371501,0.5867378048780488,35.5,NYY,11,0.77285,0.8160134654569122,3.8295,3.8725409713107073,0.5472727272727272,155.39999999999998
LAA,6,0.7224999999999999,0.7849185160653508,4.182,4.321493894243687,0.587161825837784,-1.85,SEA,2,0.7338499999999999,0.7211427415477871,4.193,5.385291721419185,0.6124839537869062,-16.75
CWS,2,0.7135999999999999,0.7061035351938162,4.723,5.349639643404373,0.41066433566433563,-148.04999999999998,TB,1,0.7387,0.7710434297807637,3.8775,3.91,0.45016242937853107,33.35
MIL,7,0.7453,0.7317634179208125,3.8529999999999998,3.945220125786164,0.5813950129970155,56.45,AZ,4,0.7304999999999999,0.6963711569554112,3.919,4.321493894243687,0.4593325791855203,46.95
WSH,1,0.75995,0.8209143929323657,3.922,4.285023192635256,0.4908683473389355,112.80000000000001,ATL,7,0.7354499999999999,0.7885746538109414,4.1065,4.067896585247296,0.5780066445182724,19.449999999999996
SD,5,0.6825499999999999,0.7277402197546412,4.487,4.321493894243687,0.48897674418604653,-155.6,CHC,1,0.75595,0.712107897312419,3.6500000000000004,3.0475756657831625,0.5303784769721842,139.14999999999998
STL,3,0.7432,0.6932779755524594,3.9245,3.903420509646137,0.4898032918506624,64.85,CIN,1,0.73625,0.7853576070970473,4.819,4.573255451713396,0.31405023547880684,-123.5
MIA,0,0.6930499999999999,0.707686869106388,4.6685,4.321493894243687,0.4692391304347826,-147.05,LAD,9,0.76635,0.7894660345341132,3.44,2.6200000000000006,0.5206168831168831,176.95
PHI,2,0.7077,0.7441871271948692,4.3285,4.4926288031399055,0.5110435701880239,-81.5,PIT,1,0.7211,0.7053488402750983,4.0905,4.321493894243687,0.5279835659319159,-20.700000000000003
NYM,2,0.7192999999999999,0.6893402501050867,4.2315000000000005,4.325585391238527,0.42502532928064835,-42.49999999999999,SF,3,0.68165,0.7168488273912805,4.0485,4.321493894243688,0.4772754904669798,-79.25
BOS,0,0.7807,0.7908209606273963,3.7825,4.735038120567375,0.5869435442606175,194.25,BAL,5,0.71415,0.6690113866858184,4.9895000000000005,5.409025386968293,0.38879367172050094,-182.15
KC,4,0.70775,0.6898458386011426,4.759,4.46,0.45696708561473365,-144.8,CLE,5,0.7704500000000001,0.7395496078276602,3.6659999999999995,4.321493894243687,0.515527950310559,180.65
TOR,3,0.7376499999999999,0.7038302554858525,4.5835,4.321493894243687,0.5361197703035274,-82.6,DET,4,0.7103499999999999,0.6720481058175967,4.736,4.321493894243687,0.4507938282647585,-135.0
TEX,3,0.73395,0.7165368547842863,4.784,4.3799170845870945,0.43498951937524344,-69.64999999999999,HOU,5,0.7684,0.7689486893193745,3.505,4.321493894243688,0.527682783018868,210.24999999999997
OAK,6,0.752,0.7691885061865942,4.136,4.342102519548218,0.6090880503144654,45.44999999999999,MIN,7,0.7364999999999999,0.7442461837222552,4.613499999999999,4.479053176400249,0.4147727272727273,-40.5
COL,8,0.76855,0.8050790214737917,4.4635,4.133851225101357,0.5867378048780488,35.5,NYY,4,0.77285,0.8308653150108939,3.8295,3.5511251498441623,0.5472727272727272,155.39999999999998
LAA,9,0.7224999999999999,0.7828796464299823,4.182,6.587050682261208,0.587161825837784,-1.85,SEA,3,0.7338499999999999,0.7151427415477873,4.193,4.321493894243687,0.6124839537869062,-16.75
CWS,2,0.7135999999999999,0.7055342598210095,4.723,4.321493894243687,0.41066433566433563,-148.04999999999998,TB,4,0.7387,0.7661739615774265,3.8775,2.7685220520545655,0.45016242937853107,33.35
BAL,3,0.71415,0.6673606595517627,4.9895000000000005,4.321493894243687,0.38879367172050094,-182.15,AZ,6,0.7304999999999999,0.6827194988444096,3.919,3.8539547862689605,0.4593325791855203,46.95
CIN,6,0.73625,0.7434748606756891,4.819,4.651030791788856,0.31405023547880684,-123.5,MIL,5,0.7453,0.7561967138380787,3.8529999999999998,3.704858168628322,0.5813950129970155,56.45
STL,6,0.7432,0.7562531275252294,3.9245,2.73,0.4898032918506624,64.85,PIT,5,0.7211,0.6738481794798402,4.0905,3.3679245667686035,0.5279835659319159,-20.700000000000003
CHC,4,0.75595,0.7658167887558539,3.6500000000000004,4.321493894243687,0.5303784769721842,139.14999999999998,SF,5,0.68165,0.710112307866568,4.0485,4.321493894243687,0.4772754904669798,-79.25
MIA,1,0.6930499999999999,0.707686869106388,4.6685,4.42,0.4692391304347826,-147.05,CWS,9,0.7135999999999999,0.6790739128495038,4.723,4.171437908496732,0.41066433566433563,-148.04999999999998
OAK,1,0.752,0.7691885061865942,4.136,6.269030440708769,0.6090880503144654,45.44999999999999,HOU,11,0.7684,0.7992237097241714,3.505,3.46437616387337,0.527682783018868,210.24999999999997
NYY,6,0.77285,0.8113833036270982,3.8295,3.7191085206772136,0.5472727272727272,155.39999999999998,MIN,8,0.7364999999999999,0.7630407665875006,4.613499999999999,5.361139796426791,0.4147727272727273,-40.5
TEX,3,0.73395,0.7170133475689026,4.784,4.299999999999999,0.43498951937524344,-69.64999999999999,SEA,7,0.7338499999999999,0.7211427415477871,4.193,4.4211385606874325,0.6124839537869062,-16.75
BOS,9,0.7807,0.7886267421623544,3.7825,4.1009970533083315,0.5869435442606175,194.25,TB,4,0.7387,0.7456920377271143,3.8775,5.510000000000001,0.45016242937853107,33.35
CLE,7,0.7704500000000001,0.7362446559621906,3.6659999999999995,3.3686896490290397,0.515527950310559,180.65,TOR,3,0.7376499999999999,0.7256071600751206,4.5835,3.8699999999999997,0.5361197703035274,-82.6
BAL,7,0.71415,0.6813462986725228,4.9895000000000005,4.8377710557532625,0.38879367172050094,-182.15,AZ,2,0.7304999999999999,0.7017851222228538,3.919,4.321493894243687,0.4593325791855203,46.95
KC,5,0.70775,0.6837191371701495,4.759,4.285791657991534,0.45696708561473365,-144.8,ATL,4,0.7354499999999999,0.7915263726907485,4.1065,3.6900916119056824,0.5780066445182724,19.449999999999996
LAA,5,0.7224999999999999,0.7538167861052238,4.182,2.75,0.587161825837784,-1.85,LAD,4,0.76635,0.7942717903348585,3.44,3.843157918968693,0.5206168831168831,176.95
CIN,14,0.73625,0.7448209392193785,4.819,4.093826680672269,0.31405023547880684,-123.5,MIL,6,0.7453,0.7593481265831196,3.8529999999999998,4.309606536569888,0.5813950129970155,56.45
SD,2,0.6825499999999999,0.7342304808790749,4.487,4.321493894243687,0.48897674418604653,-155.6,NYM,5,0.7192999999999999,0.7569289300501868,4.2315000000000005,5.236879588839941,0.42502532928064835,-42.49999999999999
STL,4,0.7432,0.7698881979815296,3.9245,2.63,0.4898032918506624,64.85,PIT,3,0.7211,0.7175602075402656,4.0905,4.1764422634193625,0.5279835659319159,-20.700000000000003
CHC,4,0.75595,0.7629706332663616,3.6500000000000004,4.24952385330473,0.5303784769721842,139.14999999999998,SF,5,0.68165,0.7243648626274903,4.0485,3.138694682675814,0.4772754904669798,-79.25
COL,1,0.76855,0.8139944857822266,4.4635,4.321493894243687,0.5867378048780488,35.5,WSH,11,0.75995,0.7712527037453731,3.922,3.3500452502026676,0.4908683473389355,112.80000000000001
MIA,5,0.6930499999999999,0.707686869106388,4.6685,4.19,0.4692391304347826,-147.05,CWS,1,0.7135999999999999,0.6919884114987315,4.723,5.7906338028169015,0.41066433566433563,-148.04999999999998
PHI,3,0.7077,0.7642519090032596,4.3285,3.120986764406434,0.5110435701880239,-81.5,DET,2,0.7103499999999999,0.742270580877119,4.736,4.660391513343279,0.4507938282647585,-135.0
OAK,4,0.752,0.7669360670836131,4.136,4.204962362321779,0.6090880503144654,45.44999999999999,HOU,3,0.7684,0.7898818435486036,3.505,4.135560790147945,0.527682783018868,210.24999999999997
NYY,14,0.77285,0.8125101475610566,3.8295,5.57,0.5472727272727272,155.39999999999998,MIN,12,0.7364999999999999,0.7442461837222552,4.613499999999999,4.30083183722322,0.4147727272727273,-40.5
TEX,7,0.73395,0.7404212626064592,4.784,4.321493894243687,0.43498951937524344,-69.64999999999999,SEA,2,0.7338499999999999,0.7255257025152917,4.193,6.29089323098395,0.6124839537869062,-16.75
BOS,5,0.7807,0.7990370597109171,3.7825,2.613908964287704,0.5869435442606175,194.25,TB,4,0.7387,0.7407727367145345,3.8775,3.51,0.45016242937853107,33.35
CLE,1,0.7704500000000001,0.7210546496099636,3.6659999999999995,3.199655087459965,0.515527950310559,180.65,TOR,2,0.7376499999999999,0.7108054907378849,4.5835,4.208027027027026,0.5361197703035274,-82.6
BAL,2,0.71415,0.6817645091522205,4.9895000000000005,4.321493894243687,0.38879367172050094,-182.15,AZ,5,0.7304999999999999,0.6998660497699887,3.919,4.321493894243687,0.4593325791855203,46.95
KC,2,0.70775,0.7003344350199909,4.759,3.08,0.45696708561473365,-144.8,ATL,0,0.7354499999999999,0.7671466039426565,4.1065,3.9382391922123468,0.5780066445182724,19.449999999999996
LAA,3,0.7224999999999999,0.7600893694707476,4.182,3.41,0.587161825837784,-1.85,LAD,2,0.76635,0.8054984760351017,3.44,3.4023817404030168,0.5206168831168831,176.95
CIN,4,0.73625,0.754154166658307,4.819,4.962096834769391,0.31405023547880684,-123.5,MIL,5,0.7453,0.7264272810223095,3.8529999999999998,3.8631373232616695,0.5813950129970155,56.45
SD,7,0.6825499999999999,0.7412158774075024,4.487,4.454786721711737,0.48897674418604653,-155.6,NYM,2,0.7192999999999999,0.6803916141285107,4.2315000000000005,2.9038898566503355,0.42502532928064835,-42.49999999999999
STL,14,0.7432,0.763550589012431,3.9245,4.687383508577753,0.4898032918506624,64.85,PIT,8,0.7211,0.7283857056852909,4.0905,5.43540789064927,0.5279835659319159,-20.700000000000003
CHC,4,0.75595,0.7774088482112614,3.6500000000000004,4.797634998367614,0.5303784769721842,139.14999999999998,SF,1,0.68165,0.711482001225265,4.0485,4.321493894243687,0.4772754904669798,-79.25
COL,2,0.76855,0.7387723771840692,4.4635,4.645691840663409,0.5867378048780488,35.5,WSH,3,0.75995,0.8190069570386925,3.922,5.539999999999999,0.4908683473389355,112.80000000000001
COL,0,0.76855,0.7696044745588819,4.4635,3.1743633226228725,0.5867378048780488,35.5,WSH,2,0.75995,0.7822867734884519,3.922,3.7886676463384767,0.4908683473389355,112.80000000000001
MIA,2,0.6930499999999999,0.72699991189772,4.6685,4.321493894243687,0.4692391304347826,-147.05,CWS,0,0.7135999999999999,0.6790739128495038,4.723,4.243105464089717,0.41066433566433563,-148.04999999999998
PHI,4,0.7077,0.7354811803570498,4.3285,4.751625811378388,0.5110435701880239,-81.5,DET,0,0.7103499999999999,0.6720481058175967,4.736,5.052930338213024,0.4507938282647585,-135.0
OAK,2,0.752,0.7815075162082629,4.136,3.56462091503268,0.6090880503144654,45.44999999999999,HOU,4,0.7684,0.792128565144774,3.505,2.861971157807993,0.527682783018868,210.24999999999997
NYY,10,0.77285,0.7745494099108812,3.8295,3.5127235646626715,0.5472727272727272,155.39999999999998,MIN,7,0.7364999999999999,0.7691327077291342,4.613499999999999,4.2169275889967635,0.4147727272727273,-40.5
TEX,3,0.73395,0.7064512437710597,4.784,3.8011111111111107,0.43498951937524344,-69.64999999999999,SEA,5,0.7338499999999999,0.7078189876971789,4.193,4.3052384606016325,0.6124839537869062,-16.75
BOS,2,0.7807,0.7979879581726678,3.7825,3.6406425100652506,0.5869435442606175,194.25,TB,3,0.7387,0.7419519103605423,3.8775,3.261394557823129,0.45016242937853107,33.35
CLE,4,0.7704500000000001,0.741492261492042,3.6659999999999995,4.55,0.515527950310559,180.65,TOR,0,0.7376499999999999,0.7228177695719467,4.5835,4.5340711233813185,0.5361197703035274,-82.6
SD,0,0.6825499999999999,0.7342304808790749,4.487,4.34,0.48897674418604653,-155.6,NYM,4,0.7192999999999999,0.6956216562473314,4.2315000000000005,2.4724705293528824,0.42502532928064835,-42.49999999999999
STL,6,0.7432,0.729070816798355,3.9245,2.83,0.4898032918506624,64.85,PIT,3,0.7211,0.7175602075402656,4.0905,4.268551129746098,0.5279835659319159,-20.700000000000003
COL,8,0.76855,0.7727559469572938,4.4635,4.9517674299153756,0.5867378048780488,35.5,WSH,7,0.75995,0.7945828333417275,3.922,2.6180239013107167,0.4908683473389355,112.80000000000001
BAL,10,0.71415,0.6809675839241436,4.9895000000000005,5.154441117764471,0.38879367172050094,-182.15,LAA,8,0.7224999999999999,0.7805270059511588,4.182,4.321493894243687,0.587161825837784,-1.85
NYY,3,0.77285,0.8030015771595674,3.8295,3.8725409713107073,0.5472727272727272,155.39999999999998,BOS,19,0.7807,0.7979879581726679,3.7825,4.133158457550227,0.5869435442606175,194.25
MIN,10,0.7364999999999999,0.7411189581846896,4.613499999999999,4.477189849940988,0.4147727272727273,-40.5,CWS,3,0.7135999999999999,0.6790739128495038,4.723,5.349639643404373,0.41066433566433563,-148.04999999999998
CLE,5,0.7704500000000001,0.729620979618268,3.6659999999999995,5.28,0.515527950310559,180.65,KC,4,0.70775,0.6930180747978926,4.759,3.5282503293807643,0.45696708561473365,-144.8
TEX,11,0.73395,0.7077582885783383,4.784,5.93,0.43498951937524344,-69.64999999999999,OAK,3,0.752,0.7691885061865942,4.136,4.948671620993962,0.6090880503144654,45.44999999999999
DET,2,0.7103499999999999,0.728099727471722,4.736,4.9085714285714275,0.4507938282647585,-135.0,SEA,10,0.7338499999999999,0.7149898411025757,4.193,4.321493894243687,0.6124839537869062,-16.75
COL,12,0.76855,0.7674656686255567,4.4635,4.133851225101357,0.5867378048780488,35.5,CIN,2,0.73625,0.732529629131456,4.819,4.021354385964911,0.31405023547880684,-123.5
AZ,2,0.7304999999999999,0.706808058883784,3.919,3.4309359765051397,0.4593325791855203,46.95,MIA,3,0.6930499999999999,0.7178328159654235,4.6685,3.44,0.4692391304347826,-147.05
CHC,2,0.75595,0.7276013968684623,3.6500000000000004,3.0475756657831625,0.5303784769721842,139.14999999999998,MIL,3,0.7453,0.7234912585760586,3.8529999999999998,3.9238476901596555,0.5813950129970155,56.45
PIT,3,0.7211,0.7515079739404087,4.0905,4.321493894243687,0.5279835659319159,-20.700000000000003,NYM,6,0.7192999999999999,0.7262025210892342,4.2315000000000005,3.7477637130801686,0.42502532928064835,-42.49999999999999
ATL,9,0.7354499999999999,0.800473151544924,4.1065,3.5100000000000002,0.5780066445182724,19.449999999999996,PHI,2,0.7077,0.7364793474992144,4.3285,3.652358764421287,0.5110435701880239,-81.5
SF,2,0.68165,0.7102148001272852,4.0485,5.059459845984599,0.4772754904669798,-79.25,SD,1,0.6825499999999999,0.7347256162830686,4.487,4.08,0.48897674418604653,-155.6
HOU,3,0.7684,0.8035547837647896,3.505,4.321493894243687,0.527682783018868,210.24999999999997,STL,5,0.7432,0.7313444078374024,3.9245,3.903420509646137,0.4898032918506624,64.85
LAD,4,0.76635,0.8006989429073966,3.44,2.5307438016528927,0.5206168831168831,176.95,WSH,2,0.75995,0.817221505756987,3.922,4.44202738336714,0.4908683473389355,112.80000000000001
BAL,9,0.71415,0.6828187420529225,4.9895000000000005,5.409025386968293,0.38879367172050094,-182.15,LAA,3,0.7224999999999999,0.7819702806026936,4.182,4.5003007723761925,0.587161825837784,-1.85
NYY,5,0.77285,0.8030507375803734,3.8295,3.5511251498441623,0.5472727272727272,155.39999999999998,BOS,10,0.7807,0.7900463780188649,3.7825,4.735038120567375,0.5869435442606175,194.25
MIN,6,0.7364999999999999,0.7318408014594447,4.613499999999999,4.479053176400249,0.4147727272727273,-40.5,CWS,2,0.7135999999999999,0.6790739128495038,4.723,4.321493894243687,0.41066433566433563,-148.04999999999998
CLE,8,0.7704500000000001,0.7231703915415609,3.6659999999999995,4.321493894243687,0.515527950310559,180.65,KC,3,0.70775,0.6898458386011426,4.759,4.353270294182703,0.45696708561473365,-144.8
TEX,5,0.73395,0.6859974687829036,4.784,4.3799170845870945,0.43498951937524344,-69.64999999999999,OAK,2,0.752,0.7815075162082629,4.136,4.342102519548218,0.6090880503144654,45.44999999999999
DET,2,0.7103499999999999,0.7180483586548968,4.736,5.083025497512438,0.4507938282647585,-135.0,SEA,3,0.7338499999999999,0.7020717060738141,4.193,4.321493894243687,0.6124839537869062,-16.75
TB,3,0.7387,0.7612546605648467,3.8775,3.1799999999999997,0.45016242937853107,33.35,TOR,1,0.7376499999999999,0.7412365242119116,4.5835,4.321493894243687,0.5361197703035274,-82.6
COL,1,0.76855,0.8001805783637383,4.4635,4.321493894243687,0.5867378048780488,35.5,CIN,3,0.73625,0.7711454440930712,4.819,4.573255451713396,0.31405023547880684,-123.5
AZ,9,0.7304999999999999,0.6986727752302895,3.919,4.321493894243687,0.4593325791855203,46.95,MIA,2,0.6930499999999999,0.7092001345145966,4.6685,4.321493894243687,0.4692391304347826,-147.05
CHC,3,0.75595,0.7478073700922039,3.6500000000000004,3.402738112136267,0.5303784769721842,139.14999999999998,MIL,5,0.7453,0.7548798008772353,3.8529999999999998,3.704858168628322,0.5813950129970155,56.45
PIT,0,0.7211,0.6536080504136188,4.0905,3.3679245667686035,0.5279835659319159,-20.700000000000003,NYM,3,0.7192999999999999,0.7118878985127071,4.2315000000000005,4.325585391238527,0.42502532928064835,-42.49999999999999
ATL,15,0.7354499999999999,0.7996214547037583,4.1065,3.1666017316017316,0.5780066445182724,19.449999999999996,PHI,7,0.7077,0.7064907687207468,4.3285,5.025959770114943,0.5110435701880239,-81.5
SF,1,0.68165,0.7167369554546642,4.0485,4.321493894243687,0.4772754904669798,-79.25,SD,5,0.6825499999999999,0.7286319482691709,4.487,4.321493894243687,0.48897674418604653,-155.6
HOU,8,0.7684,0.790238427212477,3.505,3.46437616387337,0.527682783018868,210.24999999999997,STL,2,0.7432,0.7718032489177908,3.9245,2.73,0.4898032918506624,64.85
LAD,9,0.76635,0.7815505167569303,3.44,2.3990151858723285,0.5206168831168831,176.95,WSH,3,0.75995,0.8077100635410223,3.922,3.255174188440222,0.4908683473389355,112.80000000000001
BAL,8,0.71415,0.6757995946026234,4.9895000000000005,4.321493894243687,0.38879367172050094,-182.15,LAA,7,0.7224999999999999,0.7805270059511588,4.182,6.587050682261208,0.587161825837784,-1.85
NYY,5,0.77285,0.7846464097097301,3.8295,3.7191085206772136,0.5472727272727272,155.39999999999998,BOS,9,0.7807,0.7900463780188649,3.7825,4.1009970533083315,0.5869435442606175,194.25
MIN,1,0.7364999999999999,0.7490255320488335,4.613499999999999,5.361139796426791,0.4147727272727273,-40.5,CWS,5,0.7135999999999999,0.7055342598210095,4.723,4.171437908496732,0.41066433566433563,-148.04999999999998
CLE,9,0.7704500000000001,0.7112991096677868,3.6659999999999995,3.3686896490290397,0.515527950310559,180.65,KC,1,0.70775,0.7113260615425303,4.759,4.46,0.45696708561473365,-144.8
TEX,4,0.73395,0.685241331277494,4.784,4.299999999999999,0.43498951937524344,-69.64999999999999,OAK,5,0.752,0.7682727390069323,4.136,6.269030440708769,0.6090880503144654,45.44999999999999
DET,1,0.7103499999999999,0.6727266632932962,4.736,4.321493894243687,0.4507938282647585,-135.0,SEA,8,0.7338499999999999,0.7258973517578481,4.193,4.4211385606874325,0.6124839537869062,-16.75
TB,9,0.7387,0.7407727367145345,3.8775,7.749999999999999,0.45016242937853107,33.35,TOR,10,0.7376499999999999,0.7104460916419371,4.5835,3.8699999999999997,0.5361197703035274,-82.6
COL,2,0.76855,0.7776908892922155,4.4635,4.321493894243687,0.5867378048780488,35.5,CIN,3,0.73625,0.700129577242062,4.819,3.393821317189507,0.31405023547880684,-123.5
AZ,1,0.7304999999999999,0.7177372422700702,3.919,3.8539547862689605,0.4593325791855203,46.95,MIA,5,0.6930499999999999,0.6612498132116683,4.6685,5.21,0.4692391304347826,-147.05
CHC,11,0.75595,0.7264142354941913,3.6500000000000004,3.8792941142088964,0.5303784769721842,139.14999999999998,MIL,4,0.7453,0.748496393792292,3.8529999999999998,4.309606536569888,0.5813950129970155,56.45
PIT,7,0.7211,0.7009155429624948,4.0905,4.1764422634193625,0.5279835659319159,-20.700000000000003,NYM,8,0.7192999999999999,0.7427254185847707,4.2315000000000005,5.236879588839941,0.42502532928064835,-42.49999999999999
ATL,4,0.7354499999999999,0.7939553813220542,4.1065,4.067896585247296,0.5780066445182724,19.449999999999996,PHI,9,0.7077,0.703307889757295,4.3285,3.120986764406434,0.5110435701880239,-81.5
SF,7,0.68165,0.7154269153457248,4.0485,3.138694682675814,0.4772754904669798,-79.25,SD,6,0.6825499999999999,0.7348951044159775,4.487,4.321493894243687,0.48897674418604653,-155.6
HOU,6,0.7684,0.7752186269757071,3.505,4.135560790147945,0.527682783018868,210.24999999999997,STL,2,0.7432,0.7669647385813261,3.9245,2.63,0.4898032918506624,64.85
LAD,4,0.76635,0.8006059674320705,3.44,2.6200000000000006,0.5206168831168831,176.95,WSH,11,0.75995,0.7644813538016844,3.922,3.3500452502026676,0.4908683473389355,112.80000000000001
BAL,4,0.71415,0.6461329279359567,4.9895000000000005,4.8377710557532625,0.38879367172050094,-182.15,LAA,5,0.7224999999999999,0.768990064185069,4.182,4.411809305873379,0.587161825837784,-1.85
NYY,9,0.77285,0.7950889872120497,3.8295,5.57,0.5472727272727272,155.39999999999998,BOS,6,0.7807,0.7990370597109171,3.7825,2.613908964287704,0.5869435442606175,194.25
MIN,11,0.7364999999999999,0.7258488645878716,4.613499999999999,4.30083183722322,0.4147727272727273,-40.5,CWS,1,0.7135999999999999,0.6773273895550405,4.723,5.7906338028169015,0.41066433566433563,-148.04999999999998
CLE,6,0.7704500000000001,0.7109432744603411,3.6659999999999995,3.199655087459965,0.515527950310559,180.65,KC,9,0.70775,0.7279413593923718,4.759,4.285791657991534,0.45696708561473365,-144.8
TEX,5,0.73395,0.7091621255576316,4.784,4.321493894243687,0.43498951937524344,-69.64999999999999,OAK,6,0.752,0.7597845049112872,4.136,4.204962362321779,0.6090880503144654,45.44999999999999
