"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length"
24463,144,"ATL",2023,24463,100,0.276,0.225,0.306,0.501,0.36,0.363,0.277,1543,5594,90.9,12,2237,89.3,89.66,3093,12174,12286,0.4000000000000057,6.48,112,149,120,148,305,328,299,"-198.3","198.3",,
9011,119,"LAD",2020,9011,100,0.256,0.227,0.276,0.483,0.35,0.362,0.267,523,2042,89.6,14.7,2275,88.7,88.62,999,4055,4956,-0.10000000000000853,6.18,111,154,125,148,302,327,303,"-68.2","68.2",,
8724,135,"SD",2020,8724,100,0.257,0.209,0.291,0.466,0.341,0.357,0.271,506,1972,88.9,11.3,2250,89.1,88.98,910,3828,4896,-0.09999999999999432,6.22,111,153,116,149,299,325,301,"-51.6","51.6",,
9236,144,"ATL",2020,9236,100,0.268,0.215,0.322,0.483,0.355,0.355,0.262,556,2074,89.4,14.6,2207,88.5,88.86,1245,4470,4764,0.4000000000000057,6.49,107,151,121,145,302,321,294,"-69.6","69.6",,
9021,147,"NYY",2020,9021,100,0.247,0.2,0.28,0.447,0.341,0.347,0.258,473,1915,88.8,11.6,2200,88.5,88.69,1024,3919,5102,0.20000000000000284,6.4,108,152,119,147,301,320,288,"-39","39",,
24562,142,"MIN",2019,24562,100,0.27,0.224,0.3,0.494,0.347,0.346,0.262,1547,5732,89.6,14.9,2256,88.5,88.23,2935,11879,12681,-0.29999999999999716,6.02,110,150,115,148,297,323,295,"-159.1","159.1",,
24989,119,"LAD",2023,24989,100,0.257,0.197,0.294,0.455,0.341,0.342,0.257,1422,5523,89,15.3,2256,89,89.31,2920,11628,13358,0.29999999999999716,6.43,112,149,122,148,298,321,297,"-151.4","151.4",,
8683,143,"PHI",2020,8683,100,0.257,0.183,0.299,0.439,0.336,0.342,0.258,500,1948,87.3,13.5,2217,88.4,88.4,1032,4034,4648,0,6.3,108,152,121,146,298,321,289,"-27","27",,
24653,111,"BOS",2018,24653,100,0.268,0.185,0.309,0.453,0.34,0.34,0.262,1509,5623,89.8,12.4,2225,88.9,88.35,2546,11336,13311,-0.6000000000000085,5.99,110,151,114,147,285,318,299,"-177.1","177.1",,
23254,141,"TOR",2021,23254,100,0.266,0.2,0.296,0.466,0.34,0.339,0.261,1455,5476,90.1,13.3,2240,89,89.06,2763,11385,11868,0.09999999999999432,6.3,108,154,118,148,300,325,292,"-127.4","127.4",,
23720,116,"DET",2016,23720,100,0.267,0.171,0.312,0.438,0.33,0.339,0.264,1476,5526,88.8,13,2197,88.9,88.37,2627,11208,12411,-0.5,6.09,108,151,113,146,298,319,291,"-59.1","59.1",,
25306,147,"NYY",2019,25306,100,0.267,0.222,0.306,0.49,0.346,0.338,0.256,1493,5583,89.9,13.5,2261,88.7,88.28,3074,11743,13562,-0.4000000000000057,5.99,109,153,117,148,301,324,292,"-180.4","180.4",,
24710,117,"HOU",2019,24710,100,0.274,0.221,0.296,0.495,0.355,0.338,0.258,1538,5613,88.2,13.3,2237,88.7,88.16,2317,11111,13595,-0.5,5.98,108,151,116,147,293,325,294,"-165.3","165.3",,
25427,111,"BOS",2019,25427,100,0.269,0.197,0.313,0.466,0.338,0.337,0.26,1554,5770,89.7,12.7,2249,88.8,88.44,3030,12186,13237,-0.3999999999999915,6.02,110,151,117,148,289,325,301,"-120.7","120.7",,
24972,133,"OAK",2019,24972,100,0.249,0.199,0.282,0.448,0.327,0.337,0.254,1384,5561,89.3,14.2,2265,88.3,87.92,2814,11313,13659,-0.3999999999999915,5.96,109,153,118,146,299,323,295,"-55.7","55.7",,
24950,144,"ATL",2019,24950,100,0.258,0.195,0.305,0.452,0.332,0.337,0.254,1432,5560,89.1,13.2,2234,89.3,88.98,3169,12026,12922,-0.29999999999999716,6.01,111,153,117,148,302,323,297,"-85.4","85.4",,
24642,120,"WSH",2019,24642,100,0.265,0.19,0.306,0.454,0.336,0.336,0.256,1460,5512,88.2,13.9,2253,88.9,88.66,2545,11296,13341,-0.20000000000000284,6.03,109,150,112,147,300,321,297,"-99","99",,
24733,140,"TEX",2023,24733,100,0.263,0.19,0.31,0.453,0.34,0.336,0.257,1470,5592,89.5,14.1,2250,89.1,89.19,2837,11642,13090,0.10000000000000853,6.41,111,148,119,148,300,328,298,"-143","143",,
24556,117,"HOU",2021,24556,100,0.267,0.177,0.303,0.444,0.336,0.336,0.262,1496,5593,89.1,13.8,2201,88.6,88.6,2346,11145,13409,0,6.32,110,155,120,148,296,325,294,"-132.9","132.9",,
24759,114,"CLE",2017,24759,100,0.263,0.186,0.295,0.449,0.336,0.336,0.26,1449,5511,87.9,12.4,2209,88.3,87.85,2377,11157,13599,-0.3999999999999915,6.02,110,150,111,146,292,317,295,"-59.5","59.5",,
23749,117,"HOU",2017,23749,100,0.282,0.196,0.309,0.478,0.349,0.335,0.268,1581,5611,87.9,12.3,2230,88.3,87.79,2200,10800,12945,-0.5,6.01,109,151,112,147,293,321,291,"-153.9","153.9",,
24980,119,"LAD",2019,24980,100,0.257,0.215,0.291,0.472,0.338,0.335,0.253,1414,5493,89,14.4,2238,88.8,88.6,2820,11326,13654,-0.20000000000000284,6.01,112,152,117,149,301,322,300,"-108.3","108.3",,
23514,142,"MIN",2021,23514,100,0.241,0.182,0.282,0.423,0.318,0.335,0.253,1311,5431,89.5,13,2232,88.9,88.93,2887,11034,12480,0,6.28,110,154,118,148,297,322,296,"20.8","-20.8",,
24123,116,"DET",2017,24123,100,0.258,0.166,0.306,0.424,0.321,0.335,0.265,1435,5556,87.5,12.5,2227,88.5,88.19,2722,11424,12699,-0.29999999999999716,6.08,109,152,113,147,296,321,293,"-9.7","9.7",,
23974,111,"BOS",2021,23974,100,0.261,0.188,0.309,0.449,0.333,0.335,0.256,1434,5495,89.6,13.5,2225,88.8,88.83,3082,11689,12285,0,6.3,110,153,120,147,291,323,299,"-95.9","95.9",,
24347,119,"LAD",2017,24347,100,0.249,0.188,0.293,0.437,0.33,0.334,0.249,1347,5408,88.1,12.2,2217,89.2,88.58,2613,10742,13604,-0.6000000000000085,5.93,111,152,114,148,298,316,297,"-29.4","29.4",,
24051,141,"TOR",2015,24051,100,0.269,0.188,0.298,0.457,0.344,0.334,0.256,1480,5509,88.6,11.2,2134,89.1,88.39,2385,10752,13257,-0.6999999999999886,6.1,107,150,111,145,291,313,292,"-197.3","197.3",,
24592,114,"CLE",2018,24592,100,0.259,0.176,0.291,0.434,0.33,0.333,0.258,1447,5595,88.6,13.8,2223,88.4,88.02,2408,11312,13273,-0.4000000000000057,6.01,111,150,112,147,290,316,295,"-92.2","92.2",,
23924,138,"STL",2023,23924,100,0.25,0.166,0.291,0.416,0.322,0.333,0.258,1376,5510,89,12.7,2248,88.9,89.22,2744,11104,12820,0.29999999999999716,6.45,110,149,117,148,302,325,299,"18.3","-18.3",,
23820,117,"HOU",2023,23820,100,0.259,0.178,0.294,0.437,0.332,0.333,0.257,1441,5562,88.2,13,2256,89.1,89.17,2724,11461,12358,0.10000000000000853,6.43,110,150,119,147,296,326,293,"-101.7","101.7",,
25306,147,"NYY",2017,25306,100,0.262,0.185,0.304,0.447,0.336,0.332,0.254,1463,5594,87.5,12.5,2232,88.6,88.08,2948,11487,13817,-0.5,6.01,110,151,112,147,295,321,292,"-100.2","100.2",,
25145,147,"NYY",2018,25145,100,0.249,0.202,0.285,0.451,0.335,0.332,0.245,1374,5515,89.2,13.3,2237,88.7,88.15,2956,11370,13775,-0.5,5.99,109,153,115,149,295,320,292,"-114.5","114.5",,
8760,141,"TOR",2020,8760,100,0.255,0.186,0.297,0.441,0.329,0.332,0.256,516,2023,89,11.6,2227,88.3,88.37,1056,4101,4659,0.10000000000000853,6.3,109,153,118,147,295,321,292,"-35.5","35.5",,
8801,121,"NYM",2020,8801,100,0.272,0.187,0.32,0.459,0.347,0.332,0.254,551,2023,88.2,9.8,2217,88.2,88.38,1072,4301,4500,0.20000000000000284,6.37,109,150,117,148,296,322,296,"-25.8","25.8",,
23528,144,"ATL",2021,23528,100,0.244,0.191,0.288,0.435,0.323,0.332,0.25,1307,5363,88.8,13.3,2230,89.1,89.27,3159,11674,11853,0.20000000000000284,6.38,110,153,119,147,303,324,295,"-62.2","62.2",,
24930,133,"OAK",2018,24930,100,0.252,0.187,0.294,0.439,0.329,0.331,0.248,1407,5579,89.3,14.9,2234,88.1,87.62,2794,11475,13455,-0.5,5.96,109,153,115,147,297,320,293,"-106.3","106.3",,
9114,108,"LAA",2020,9114,100,0.248,0.182,0.284,0.43,0.329,0.33,0.248,501,2020,88.7,13.4,2267,88.6,88.36,934,3913,5200,-0.19999999999998863,6.12,110,153,118,149,303,324,296,"-11.7","11.7",,
24475,138,"STL",2017,24475,100,0.256,0.17,0.304,0.426,0.326,0.33,0.253,1402,5470,87.1,12.5,2220,88.7,88.33,2624,11185,13288,-0.4000000000000057,5.99,110,151,111,148,299,316,293,"-22.8","22.8",,
24804,147,"NYY",2021,24804,100,0.237,0.169,0.285,0.407,0.317,0.33,0.245,1266,5331,89.4,12.1,2229,89.1,89.21,2993,11057,13747,0.10000000000000853,6.37,109,154,120,148,302,327,292,"-0.5","0.5",,
25138,119,"LAD",2022,25138,100,0.257,0.185,0.302,0.442,0.337,0.33,0.246,1418,5526,89.3,15.7,2238,89,89.13,2945,11686,13447,0.09999999999999432,6.31,111,155,122,147,301,323,299,"-158.6","158.6",,
23936,144,"ATL",2022,23936,100,0.253,0.19,0.303,0.443,0.33,0.33,0.248,1394,5509,89.8,13.4,2241,89,89.19,3390,11924,12009,0.20000000000000284,6.4,110,154,121,148,305,325,296,"-86.6","86.6",,
24434,147,"NYY",2022,24434,100,0.241,0.185,0.276,0.426,0.327,0.33,0.243,1308,5422,89.3,13,2249,88.9,88.87,2917,11170,13263,0,6.33,109,157,119,149,302,325,292,"-116.2","116.2",,
8768,137,"SF",2020,8768,100,0.263,0.187,0.311,0.451,0.337,0.33,0.251,532,2019,88.5,14.5,2262,88.9,88.99,1056,4188,4580,0.09999999999999432,6.17,111,153,119,149,299,324,298,"-25.4","25.4",,
8771,113,"CIN",2020,8771,100,0.212,0.191,0.245,0.403,0.312,0.329,0.232,390,1842,87.9,14,2302,87.8,88.01,1074,3855,4916,0.20000000000000284,6.37,110,153,118,147,293,322,297,"10.2","-10.2",,
24573,135,"SD",2023,24573,100,0.244,0.17,0.283,0.413,0.323,0.329,0.247,1316,5399,88.6,12.8,2246,89.2,89.38,2591,10920,13653,0.20000000000000284,6.42,111,149,118,148,298,325,297,"2.5","-2.5",,
24466,119,"LAD",2021,24466,100,0.244,0.185,0.284,0.429,0.327,0.329,0.243,1330,5445,88.9,14.2,2244,88.9,88.86,2779,11158,13305,0,6.25,111,154,122,148,300,323,298,"-86.7","86.7",,
25643,119,"LAD",2018,25643,100,0.25,0.191,0.294,0.442,0.333,0.328,0.242,1394,5572,88.9,14.4,2231,88.5,88.08,2797,11232,14410,-0.4000000000000057,5.96,111,152,114,148,300,319,299,"-72.9","72.9",,
8813,120,"WSH",2020,8813,100,0.264,0.17,0.308,0.433,0.33,0.328,0.257,519,1968,87,10.8,2208,88.2,88.45,955,4176,4635,0.20000000000000284,6.41,107,151,115,147,297,319,296,"-9.7","9.7",,
23472,120,"WSH",2021,23472,100,0.258,0.159,0.307,0.417,0.326,0.328,0.255,1388,5385,87.6,8.6,2241,89.1,89.18,2617,10818,12653,0.10000000000000853,6.32,109,153,117,148,300,320,295,"-26.6","26.6",,
24523,133,"OAK",2017,24523,100,0.246,0.19,0.294,0.436,0.323,0.328,0.246,1344,5464,88.3,15.2,2225,88.2,87.68,3002,11361,13155,-0.5,5.98,109,151,113,147,295,320,294,"-3.1","3.1",,
24922,139,"TB",2019,24922,100,0.254,0.178,0.306,0.431,0.321,0.327,0.252,1427,5628,89.3,11.2,2245,88.3,87.78,3109,11709,13212,-0.5,5.97,109,152,116,148,298,325,295,"25.7","-25.7",,
23525,110,"BAL",2016,23525,100,0.256,0.188,0.291,0.443,0.326,0.327,0.252,1413,5524,89.2,13.5,2201,88.2,87.85,2944,11277,12185,-0.29999999999999716,6.01,109,153,118,146,299,320,292,"-31.2","31.2",,
24352,112,"CHC",2017,24352,100,0.255,0.182,0.302,0.437,0.331,0.327,0.247,1402,5496,87.1,11.9,2185,89.1,88.76,2960,11574,12775,-0.29999999999999716,6.07,112,152,113,148,294,315,295,"-52.4","52.4",,
25139,141,"TOR",2016,25139,100,0.248,0.178,0.289,0.426,0.327,0.326,0.244,1358,5479,89,12.3,2223,88.6,87.96,2610,11045,14039,-0.5999999999999943,6.04,107,150,113,146,298,321,293,"-36","36",,
23916,138,"STL",2016,23916,100,0.255,0.187,0.294,0.442,0.329,0.326,0.249,1415,5548,88.6,12.9,2170,89.2,88.49,2757,11565,12244,-0.7000000000000028,6.09,110,151,113,148,300,318,295,"-68.6","68.6",,
23968,133,"OAK",2021,23968,100,0.238,0.168,0.278,0.406,0.313,0.326,0.244,1284,5395,88.6,13.7,2237,88.6,88.64,2846,11273,12694,0,6.32,110,155,119,148,300,323,294,"1.8","-1.8",,
8847,133,"OAK",2020,8847,100,0.225,0.171,0.271,0.396,0.314,0.326,0.234,430,1908,88.8,17,2277,88.4,88.34,1013,3902,4944,-0.10000000000000853,6.2,110,154,118,147,298,323,295,"12.2","-12.2",,
24250,143,"PHI",2023,24250,100,0.256,0.182,0.308,0.438,0.329,0.326,0.251,1417,5540,88.9,12.9,2246,89.1,89.19,3211,11804,12446,0.10000000000000853,6.39,112,149,118,149,295,323,294,"-44.2","44.2",,
23694,141,"TOR",2022,23694,100,0.264,0.168,0.305,0.431,0.331,0.326,0.257,1464,5555,90,11,2256,89.4,89.35,2763,11339,12352,0,6.33,109,153,119,148,300,325,294,"-102.9","102.9",,
9019,145,"CWS",2020,9019,100,0.261,0.192,0.314,0.453,0.334,0.325,0.243,534,2047,88.5,11.2,2298,88.1,88.3,1270,4271,4748,0.20000000000000284,6.33,108,153,118,147,299,327,296,"-24.6","24.6",,
23481,141,"TOR",2018,23481,100,0.244,0.183,0.286,0.427,0.319,0.325,0.247,1336,5477,89.2,13.7,2241,88.6,87.97,2940,11091,12388,-0.5999999999999943,5.97,110,155,117,148,295,320,294,"-24.8","24.8",,
24391,136,"SEA",2023,24391,100,0.242,0.17,0.301,0.413,0.319,0.325,0.244,1332,5498,89.1,15,2236,88.8,88.98,3330,11723,12668,0.20000000000000284,6.41,111,149,118,148,296,322,293,"-13.2","13.2",,
24645,120,"WSH",2018,24645,100,0.254,0.164,0.297,0.419,0.325,0.325,0.249,1402,5517,88,11.6,2218,89,88.62,2651,11372,13268,-0.4000000000000057,6.02,109,151,110,147,297,318,297,"-51.5","51.5",,
23602,119,"LAD",2015,23602,100,0.25,0.163,0.292,0.413,0.322,0.325,0.247,1346,5385,88.4,11.6,2125,89,88.25,2599,11043,12459,-0.7999999999999972,5.97,112,150,113,147,295,314,296,"-23.9","23.9",,
23930,145,"CWS",2021,23930,100,0.256,0.166,0.31,0.422,0.329,0.325,0.247,1373,5357,88.6,10.1,2224,88.9,89.02,2980,11435,12495,0.09999999999999432,6.29,108,153,116,147,296,323,295,"-74.3","74.3",,
24568,142,"MIN",2023,24568,100,0.244,0.184,0.304,0.428,0.327,0.325,0.239,1336,5484,88.9,14.1,2249,88.7,89,3263,11492,13075,0.29999999999999716,6.42,111,148,118,148,298,324,293,"-19.7","19.7",,
24305,136,"SEA",2016,24305,100,0.259,0.171,0.297,0.43,0.325,0.325,0.254,1446,5583,89,10.5,2185,88.5,87.54,2598,11295,12900,-1,5.99,108,150,111,147,290,316,294,"-42.5","42.5",,
24026,112,"CHC",2019,24026,100,0.252,0.2,0.297,0.452,0.33,0.325,0.246,1378,5461,88.6,10.9,2256,88.9,88.61,3200,11417,12606,-0.30000000000001137,6.01,112,154,116,149,298,323,298,"-37.8","37.8",,
24111,113,"CIN",2021,24111,100,0.249,0.182,0.296,0.431,0.327,0.325,0.244,1352,5423,87.6,12.5,2235,88.5,88.67,2947,11406,12705,0.20000000000000284,6.31,109,153,119,146,297,322,295,"-64.9","64.9",,
24161,141,"TOR",2023,24161,100,0.256,0.161,0.301,0.417,0.324,0.325,0.254,1423,5560,88.2,12.8,2273,89.3,89.5,2764,11503,12657,0.20000000000000284,6.47,109,149,117,148,296,323,292,"-3.5","3.5",,
24947,111,"BOS",2016,24947,100,0.282,0.179,0.32,0.461,0.346,0.325,0.256,1598,5670,89.1,11.3,2208,88.7,87.95,2198,11021,13806,-0.7999999999999972,6.01,109,151,114,146,288,316,297,"-148.4","148.4",,
24790,112,"CHC",2023,24790,100,0.254,0.167,0.303,0.421,0.326,0.325,0.253,1399,5502,88.4,12.2,2249,89,89.22,2852,11511,13274,0.20000000000000284,6.4,111,149,118,148,296,320,295,"-56.1","56.1",,
24617,137,"SF",2021,24617,100,0.249,0.191,0.295,0.44,0.329,0.324,0.24,1360,5462,87.8,14,2272,88.9,88.97,2846,11345,13272,0.09999999999999432,6.29,112,154,119,148,298,322,298,"-75.5","75.5",,
25312,158,"MIL",2019,25312,100,0.246,0.192,0.296,0.438,0.324,0.324,0.242,1366,5542,89.5,11.9,2258,89,88.79,3123,11577,13734,-0.20000000000000284,6.08,112,152,118,149,301,322,297,"15.4","-15.4",,
24887,142,"MIN",2017,24887,100,0.26,0.174,0.306,0.434,0.329,0.324,0.251,1444,5557,87.3,13.2,2221,88.6,88.04,2667,11204,13681,-0.5999999999999943,6.04,110,149,109,147,292,317,294,"-43.4","43.4",,
8826,158,"MIL",2020,8826,100,0.223,0.166,0.278,0.389,0.307,0.324,0.24,429,1920,88,11.9,2314,87.8,88.04,1177,3895,4931,0.20000000000000284,6.35,111,154,120,150,299,320,295,"16.7","-16.7",,
24299,120,"WSH",2017,24299,100,0.266,0.183,0.311,0.449,0.331,0.324,0.256,1477,5553,88,11.6,2193,88.8,88.42,2600,11227,13066,-0.3999999999999915,6.12,110,150,112,148,295,315,295,"-72","72",,
25160,112,"CHC",2016,25160,100,0.256,0.173,0.302,0.429,0.333,0.324,0.243,1409,5503,87.9,13.1,2193,89.1,88.61,2819,11445,13544,-0.5,6.1,110,150,111,147,294,314,295,"-66.4","66.4",,
24919,108,"LAA",2019,24919,100,0.247,0.175,0.281,0.422,0.316,0.324,0.251,1368,5542,87.9,12.9,2258,88.6,88.04,2462,10794,14124,-0.5999999999999943,5.93,109,152,117,148,298,320,295,"12.7","-12.7",,
23541,147,"NYY",2023,23541,100,0.227,0.171,0.266,0.397,0.304,0.324,0.244,1207,5323,89.4,12.7,2264,89.2,89.43,2915,10776,12765,0.20000000000000284,6.48,110,149,119,148,301,325,290,"61.3","-61.3",,
22950,117,"HOU",2022,22950,100,0.248,0.176,0.278,0.424,0.324,0.324,0.249,1341,5409,88.2,14,2233,88.6,88.52,2553,11027,11922,-0.09999999999999432,6.32,109,155,120,149,295,326,293,"-67.8","67.8",,
23702,116,"DET",2015,23702,100,0.27,0.15,0.322,0.42,0.324,0.323,0.259,1515,5605,88.1,12.4,2129,89,88.47,2667,11590,11965,-0.5,6.06,108,150,110,146,292,312,288,"-33.5","33.5",,
23833,121,"NYM",2019,23833,100,0.257,0.185,0.299,0.442,0.325,0.323,0.252,1445,5624,88.9,11.1,2250,88.7,88.28,3040,11927,11906,-0.4000000000000057,6.02,110,152,115,149,299,323,298,"-28","28",,
23942,139,"TB",2023,23942,100,0.26,0.185,0.308,0.445,0.335,0.323,0.248,1432,5509,89.1,12.2,2253,89.1,89.13,3248,11780,12158,0,6.41,111,149,117,148,299,327,295,"-101","101",,
23946,142,"MIN",2022,23946,100,0.248,0.153,0.295,0.401,0.315,0.323,0.247,1356,5476,89.3,12.9,2243,88.8,88.75,2832,11343,12602,0,6.27,109,153,117,148,297,323,294,"-19.1","19.1",,
23088,136,"SEA",2018,23088,100,0.254,0.154,0.295,0.408,0.313,0.323,0.259,1402,5513,88.5,11.2,2245,88.6,87.93,2451,10836,12248,-0.6999999999999886,5.9,109,151,112,147,290,314,293,"37.4","-37.4",,
23814,136,"SEA",2015,23814,100,0.249,0.162,0.292,0.411,0.313,0.323,0.252,1379,5544,89.6,10.8,2146,88.7,87.8,2746,11097,12599,-0.9000000000000057,5.99,110,149,112,147,289,312,292,"16.5","-16.5",,
24186,114,"CLE",2016,24186,100,0.262,0.168,0.304,0.43,0.326,0.322,0.253,1435,5484,88.4,13.1,2196,88.7,88.46,2526,11435,12685,-0.20000000000000284,6.07,109,149,109,145,291,314,292,"-42.1","42.1",,
8664,142,"MIN",2020,8664,100,0.242,0.186,0.283,0.427,0.319,0.322,0.242,468,1937,88.8,15.3,2269,88.3,88.45,1086,3993,4670,0.20000000000000284,6.33,110,152,116,148,298,325,299,"8.2","-8.2",,
23881,136,"SEA",2017,23881,100,0.259,0.165,0.3,0.424,0.321,0.322,0.254,1436,5551,87.9,11.6,2238,88.5,88.07,2515,10978,12902,-0.4000000000000057,6.04,108,150,111,147,293,317,293,"-3.1","3.1",,
23682,121,"NYM",2023,23682,100,0.238,0.169,0.275,0.408,0.315,0.322,0.243,1276,5358,89,13,2225,89,89.19,2687,10905,12777,0.20000000000000284,6.42,112,148,117,149,295,323,298,"17","-17",,
23854,143,"PHI",2022,23854,100,0.253,0.169,0.299,0.422,0.322,0.322,0.252,1392,5496,88.9,12.7,2231,89,88.99,2914,11556,12298,0,6.33,112,155,120,150,296,321,295,"-48.5","48.5",,
22543,108,"LAA",2016,22543,100,0.26,0.145,0.289,0.405,0.314,0.322,0.261,1410,5431,88.3,10.8,2202,88.6,87.72,2147,10654,11820,-0.8999999999999915,5.98,107,149,110,146,300,318,292,"-7.5","7.5",,
24077,120,"WSH",2016,24077,100,0.256,0.17,0.293,0.426,0.322,0.321,0.248,1403,5490,89.3,11.9,2189,88.9,88.5,2368,10741,13153,-0.4000000000000057,6.04,109,149,111,146,295,314,295,"-20.4","20.4",,
23987,121,"NYM",2022,23987,100,0.259,0.153,0.302,0.412,0.326,0.321,0.251,1422,5489,87.7,11.6,2240,89.2,89.22,2749,11554,12433,0,6.35,111,152,116,148,294,320,297,"-98.4","98.4",,
24412,109,"AZ",2017,24412,100,0.254,0.19,0.306,0.445,0.329,0.321,0.247,1405,5525,87.9,10.1,2235,88.7,88.13,2847,11111,13298,-0.6000000000000085,5.92,110,150,111,147,298,319,298,"-52","52",,
23749,119,"LAD",2016,23749,100,0.249,0.16,0.294,0.409,0.315,0.32,0.251,1376,5518,89.1,10.6,2198,89.2,88.61,2561,10954,12681,-0.6000000000000085,6.02,111,153,115,147,296,315,297,"6.6","-6.6",,
22861,118,"KC",2017,22861,100,0.259,0.16,0.295,0.42,0.312,0.32,0.262,1436,5536,87.3,13.4,2221,88.3,88.07,2652,11621,11236,-0.20000000000000284,6.08,109,151,113,147,298,320,295,"51.3","-51.3",,
9292,114,"CLE",2020,9292,100,0.228,0.144,0.277,0.372,0.303,0.32,0.239,446,1959,87.4,11.9,2277,88.1,88.27,1052,4139,5153,0.20000000000000284,6.31,110,152,115,148,295,322,292,"30.9","-30.9",,
24719,138,"STL",2019,24719,100,0.245,0.17,0.292,0.415,0.314,0.32,0.242,1336,5449,87.5,13.5,2262,88.6,88.37,2895,11536,13182,-0.19999999999998863,6.03,110,152,115,148,304,324,299,"14.3","-14.3",,
8188,138,"STL",2020,8188,100,0.234,0.137,0.29,0.371,0.306,0.32,0.236,410,1752,87,12.5,2323,88.2,88.44,969,3596,4592,0.20000000000000284,6.38,110,153,116,149,299,323,300,"13","-13",,
24262,138,"STL",2018,24262,100,0.249,0.16,0.294,0.409,0.316,0.32,0.243,1369,5498,88.5,12.1,2209,88.8,88.52,2726,11082,13179,-0.29999999999999716,6.08,111,152,112,148,303,321,298,"-30.1","30.1",,
23674,110,"BAL",2017,23674,100,0.26,0.175,0.306,0.435,0.318,0.32,0.255,1469,5650,88.1,11.7,2239,88.5,87.74,2994,11458,12215,-0.7999999999999972,5.91,110,153,116,146,299,322,292,"6","-6",,
23222,138,"STL",2021,23222,100,0.244,0.168,0.287,0.412,0.312,0.32,0.246,1303,5351,87.8,13.2,2267,88.9,88.97,2785,10989,12233,0.09999999999999432,6.31,110,153,117,147,303,322,297,"18.3","-18.3",,
24038,110,"BAL",2023,24038,100,0.255,0.166,0.305,0.421,0.32,0.319,0.251,1399,5494,89,13.2,2241,89.1,89.36,2885,11523,12510,0.30000000000001137,6.45,111,148,117,149,300,325,294,"-47","47",,
9086,112,"CHC",2020,9086,100,0.22,0.167,0.27,0.387,0.309,0.319,0.231,422,1918,88.5,11.1,2322,88.4,88.78,1153,3992,5094,0.3999999999999915,6.45,111,153,119,149,297,323,299,"16.4","-16.4",,
23971,117,"HOU",2016,23971,100,0.247,0.17,0.298,0.417,0.317,0.319,0.244,1367,5545,88.4,11.2,2190,88.2,87.57,2956,11299,12556,-0.6000000000000085,6.06,107,150,111,146,294,321,293,"1","-1",,
25074,140,"TEX",2019,25074,100,0.248,0.183,0.304,0.431,0.317,0.319,0.243,1374,5540,89.2,12.4,2256,88.4,87.98,3135,11599,13473,-0.4000000000000057,5.97,110,152,116,148,299,322,295,"-5.4","5.4",,
24289,140,"TEX",2017,24289,100,0.244,0.186,0.291,0.43,0.321,0.319,0.238,1326,5430,87.5,12.8,2227,88.5,88.09,3054,11302,12983,-0.4000000000000057,6.07,110,151,113,148,298,321,295,"-28.9","28.9",,
23305,140,"TEX",2016,23305,100,0.262,0.172,0.298,0.433,0.324,0.318,0.253,1446,5525,88.7,11.3,2172,87.8,87.53,2494,10867,12351,-0.29999999999999716,6.08,108,151,113,147,298,319,294,"-51.5","51.5",,
24523,147,"NYY",2015,24523,100,0.251,0.17,0.283,0.421,0.323,0.318,0.245,1397,5567,88,13.2,2094,88.4,87.69,2342,10878,13560,-0.7000000000000028,5.99,110,152,113,146,287,313,292,"-82.2","82.2",,
22705,118,"KC",2015,22705,100,0.269,0.144,0.301,0.412,0.318,0.318,0.264,1497,5575,87.8,11.1,2135,88.5,87.65,2125,10844,11754,-0.7999999999999972,5.95,108,150,111,146,294,311,290,"-28.1","28.1",,
23248,120,"WSH",2015,23248,100,0.251,0.151,0.3,0.403,0.315,0.318,0.247,1363,5428,89.1,9.1,2129,89.1,88.53,2651,10855,12243,-0.5999999999999943,6.12,110,149,111,147,296,313,292,"-13.1","13.1",,
23751,108,"LAA",2018,23751,100,0.242,0.171,0.277,0.413,0.313,0.318,0.244,1323,5472,88.1,13.5,2230,88.5,87.88,2552,10778,12971,-0.5999999999999943,5.94,109,152,115,147,299,320,297,"-3.4","3.4",,
23760,135,"SD",2021,23760,100,0.242,0.159,0.287,0.401,0.312,0.318,0.245,1305,5384,88.5,9.8,2252,89.2,89.16,2582,10774,12985,0,6.28,111,152,116,149,297,322,297,"21.3","-21.3",,
23905,146,"MIA",2017,23905,100,0.267,0.163,0.313,0.431,0.325,0.318,0.255,1497,5602,86.9,8.3,2199,89,88.4,2513,11241,12659,-0.5999999999999943,6.04,109,150,110,147,295,315,294,"-10.6","10.6",,
9199,139,"TB",2020,9199,100,0.238,0.187,0.3,0.425,0.325,0.318,0.229,470,1975,88.6,11.1,2215,88.5,88.61,1228,4102,5097,0.09999999999999432,6.47,110,152,118,148,296,323,295,"-0.2","0.2",,
23106,118,"KC",2023,23106,100,0.244,0.153,0.296,0.398,0.303,0.318,0.253,1325,5427,88.9,13,2247,89,89.32,3056,11459,11643,0.29999999999999716,6.45,111,148,116,148,301,326,298,"91.8","-91.8",,
